MovieID,Movie,Year,Sequel,Revenue,Budget,Top.30.Actors,Top.30.Actresses,Top.30.Directors,Major.Production.House,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,MAge1,MAge2,MAge3,MAge4,MAge5,MAge6,MAge7,FAge1,FAge2,FAge3,FAge4,FAge5,FAge6,FAge7
2100,Splash,1984,0,69821334,8000000,1,0,0,0,1,0,0,1,0,1,3.285714286,3.308943089,3.290598291,3.544502618,3.690909091,3.545454545,3.25,3,3.28125,3.546153846,3.569620253,3.685714286,3.708333333,3.454545455
2101,Squanto: A Warrior's Tale,1994,0,NA,19200000,0,0,0,0,0,0,0,0,0,1,NA,3.5,2,4,NA,3,NA,NA,3,NA,3.5,4,NA,4
2102,Steamboat Willie,1940,0,NA,NA,0,0,0,0,1,0,0,1,0,0,3.166666667,3.36,3.245283019,3.653846154,3.0625,3.666666667,3.333333333,4,3.1,3.333333333,3.818181818,3.454545455,4,1
2103,Tall Tale,1994,0,8247627,NA,0,0,0,0,1,0,0,0,0,0,2.6,3.444444444,3,3.333333333,2,3,3.5,4,3,2.25,3.333333333,3,4,NA
2104,Tex,1982,0,7400000,NA,0,0,0,0,0,0,0,0,0,1,NA,3,2.916666667,3.5,3,4.333333333,3,4,4,3.4,3,NA,NA,NA
2105,Tron,1982,0,33000000,17000000,0,0,0,0,1,1,0,0,0,0,3.5,3.660493827,3.463687151,3.117283951,3.098360656,3.4375,2.916666667,3.8,3.086956522,3.236363636,2.870967742,3.125,3.571428571,3
2106,Swing Kids,1993,0,5632086,NA,0,0,0,0,0,1,0,0,0,1,4,3.2,3,3.363636364,3.125,3.272727273,3,3,3.565217391,3.523809524,4.4,3.333333333,4,3.5
2107,Halloween: H20,1998,0,47000000,17000000,0,0,0,1,0,0,1,0,0,0,2.916666667,2.815789474,2.705882353,3.05,2,2.25,3,3.25,2.692307692,2.583333333,2.333333333,2,1,NA
2108,L.A. Story,1991,0,28862081,NA,0,0,0,0,0,0,0,1,0,1,3.727272727,3.685393258,3.648351648,3.532110092,4.024390244,4.021276596,3.631578947,4.5,3.853658537,3.588235294,3.807692308,3.894736842,4,4
2109,"The Jerk,",1979,0,73691419,NA,0,0,0,0,0,0,0,1,0,0,4.166666667,3.974025974,3.970149254,3.578431373,3.178571429,3.103448276,2.888888889,3.75,3.428571429,3.833333333,3.625,3.222222222,3.5,4
2110,Dead Men Don't Wear Plaid,1982,0,18196170,NA,0,0,0,1,0,0,1,1,0,0,4.333333333,3.6875,3.298387097,3.236842105,3.25,3.303030303,3,NA,3.333333333,3.03125,3.192307692,2.9,3.555555556,3
2111,"The Man with Two Brains,",1983,0,10353438,NA,0,0,0,1,0,0,0,1,0,0,4.333333333,3.107142857,3.183333333,3.305084746,3.181818182,3.307692308,3,NA,3.363636364,3.258064516,3.266666667,2.666666667,3.333333333,3
2112,Grand Canyon,1991,0,33243020,NA,0,0,0,1,0,0,1,0,0,1,3,3.5,3.464912281,3.4,3.368421053,3.916666667,3.785714286,3,3.454545455,3.128205128,3.416666667,3.888888889,4.166666667,4.333333333
2113,Graveyard Shift,1990,0,11582891,10500000,0,0,0,1,0,0,1,0,0,0,1.5,2.266666667,2.133333333,2.2,2.142857143,2,NA,NA,1.5,1.833333333,3,4,NA,NA
2114,"The Outsiders,",1983,0,25697647,10000000,0,0,0,0,0,0,0,0,0,1,3.666666667,3.4,3.62745098,3.735294118,3.833333333,4,3,3,3.85,3.872340426,4,3,4,4
2115,Indiana Jones and the Temple of Doom,1984,0,179870271,28000000,0,0,0,1,0,1,0,0,0,0,3.5,3.787564767,3.639686684,3.512048193,3.71875,3.842105263,4.071428571,3.75,3.727272727,3.608695652,3.85,3.333333333,3.692307692,4.5
2116,"The Lord of the Rings,",1978,0,NA,4000000,0,0,0,0,1,1,0,0,0,0,3.384615385,3.416666667,3.437869822,3.166666667,2.846153846,3.227272727,3.75,3,2.888888889,3.428571429,3.538461538,2.666666667,4,2.5
2117,Nineteen Eighty-Four,1984,0,NA,4260000,0,0,0,0,0,1,0,0,0,1,3.666666667,3.833333333,3.636363636,3.593220339,3.619047619,4.227272727,3.875,NA,4,3.7,3.142857143,NA,4.666666667,4
2118,"The Dead Zone,",1983,0,20766616,10000000,0,0,0,0,0,0,1,0,0,0,4,3.805555556,3.692307692,3.684210526,3.846153846,3.611111111,3.6,1,4,3.740740741,3.588235294,3.75,3.333333333,NA
2119,Maximum Overdrive,1986,0,7433663,10000000,0,0,0,0,0,0,1,0,0,0,2,2.458333333,2.309859155,2.368421053,2.571428571,1,1,NA,3,1.5,1.6,4,NA,NA
2120,Needful Things,1993,0,15185672,NA,0,0,0,0,0,0,1,0,0,1,3.6,2.906976744,3,2.928571429,2.928571429,2.846153846,3,5,2.545454545,2.714285714,3.3,3,2.6,NA
2121,Cujo,1983,0,21156152,5000000,0,0,0,0,0,0,1,0,0,0,3.333333333,2.708333333,2.806451613,2.591836735,2.75,2.25,2.666666667,4,3,2.9375,2.6875,2,2.666666667,NA
2122,Children of the Corn,1984,0,14568989,800000,0,0,0,0,0,0,1,0,0,0,2,2.952380952,2.494505495,2.263157895,1.857142857,1.833333333,3.5,3.5,2.7,2.6,2.1,2,NA,NA
2123,All Dogs Go to Heaven,1989,0,27100027,14000000,0,0,0,0,1,0,0,0,0,0,2.166666667,2.911111111,2.863636364,2.869565217,3.25,3.5,4,3,2.806451613,2.461538462,3,2.75,3.75,NA
2124,"The Addams Family,",1991,0,113502426,38000000,0,0,0,1,0,0,0,1,0,0,3.411764706,3.128,3.138461538,3.041237113,3.425,3.325,3.166666667,3.923076923,3.135135135,2.974683544,3.242424242,3.307692308,3.555555556,3.75
2125,Ever After: A Cinderella Story,1998,0,65705771,26000000,0,0,0,1,0,0,0,0,0,1,4.666666667,3.379310345,3.551282051,3.366666667,3.733333333,3.727272727,2,4.5,3.819672131,3.808988764,4.057142857,4.153846154,3.75,3.75
2126,Snake Eyes,1998,0,55591409,69000000,1,0,0,1,0,1,1,0,0,0,3.25,2.571428571,2.658682635,2.859375,2.80952381,2.875,2.8,4.4,2.851851852,2.777777778,2.772727273,3.230769231,2.25,3
2127,"First Love, Last Rites",1997,0,42953,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA
2128,Safe Men,1998,0,45724,1000000,0,0,0,0,0,0,0,1,0,0,NA,3.7,3.142857143,2,1,NA,NA,NA,4,3,4,NA,NA,NA
2129,"The Saltmen of Tibet,",1997,0,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,3,4.5,4,NA,NA,NA,NA,NA,NA,5,NA,NA
2130,Atlantic City,1980,0,12729675,7200000,0,1,0,0,0,0,1,0,0,1,4.5,3.666666667,3.659090909,3.743589744,4.128205128,3.731707317,4,3,NA,3.3,3.818181818,4,4,4.272727273
2131,Autumn Sonata (H_stsonaten ),1978,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,5,3.75,3.875,4,3,3,4,NA,NA,3,4.5,4,NA
2132,Who's Afraid of Virginia Woolf?,1966,0,28000000,7500000,0,0,0,1,0,0,0,0,0,1,5,4.230769231,4.109090909,4.212765957,3.869565217,3.916666667,4.2,4.5,4,4.363636364,4.411764706,3.555555556,3.428571429,3.916666667
2133,Adventures in Babysitting,1987,0,34368475,NA,0,0,0,0,0,0,0,1,0,0,3,3.119565217,3.104651163,3.282051282,3.958333333,3.235294118,3.5,NA,3.186046512,3.514285714,3.708333333,3,4.2,NA
2134,Weird Science,1985,0,23834048,7500000,0,0,0,1,0,0,0,1,0,0,4.166666667,3.421686747,3.532663317,3.306666667,3,3.235294118,3.285714286,2.5,3.310344828,3.517857143,2.833333333,3.5,3.5,5
2135,Doctor Dolittle,1967,0,NA,18000000,0,0,0,1,1,0,0,0,0,0,2.5,3.176470588,3.285714286,3.26,2.882352941,2.785714286,3.5,2.6,3.2,3.434782609,3.588235294,2.727272727,3.166666667,3
2136,"The Nutty Professor,",1963,0,128814019,54000000,0,0,0,1,0,0,0,1,0,0,3.6,2.833333333,3.203703704,3.046511628,3.333333333,2.8,2.857142857,4,3.555555556,3.578947368,3.6,2.625,2.714285714,NA
2137,Charlotte's Web,1973,0,82985708,NA,0,0,0,1,1,0,0,0,0,0,3.45,3.561797753,3.867088608,3.875,3.833333333,3.7,3.75,3.923076923,3.825,4.037037037,4.12,3.875,3.8,4.333333333
2138,Watership Down,1978,0,NA,NA,0,0,0,0,1,0,0,0,0,1,4,3.823529412,3.907563025,3.58974359,3.571428571,3.625,3.125,4.666666667,4.222222222,4.294117647,3.9,3.142857143,3.4,4
2139,"The Secret of NIMH,",1982,0,14665733,7000000,0,0,0,0,1,0,0,0,0,0,3.181818182,4.078651685,3.942622951,3.405405405,4,3.545454545,3.833333333,3.6,4.028571429,3.772727273,3.416666667,3.5,3.333333333,NA
2140,"The Dark Crystal,",1982,0,40577001,15000000,0,0,0,0,1,1,0,0,0,0,3.833333333,4.008264463,3.619926199,3.217821782,3.264705882,3.555555556,3.333333333,3.333333333,3.939393939,3.966101695,3.47826087,3.7,4.6,2.5
2141,"American Tail, An",1986,0,NA,NA,0,0,0,0,1,0,0,1,0,0,2.625,3.393617021,3.274725275,3.225,3.411764706,3.583333333,3.5,3.857142857,3.8125,3.45,3.576923077,3.666666667,3.5,5
2142,"American Tail: Fievel Goes West, An",1991,1,47483002,NA,0,0,0,0,1,0,0,1,0,0,2.071428571,2.8,2.638888889,3.12,3.111111111,3.5,2.666666667,2.875,2.555555556,3,3.117647059,3,3.8,NA
2143,Legend,1985,0,15502112,30000000,1,0,0,0,1,0,0,0,0,1,2.666666667,3.5,3.196850394,2.87755102,3.071428571,3.777777778,3,3,3.681818182,3.666666667,3.25,2.75,3,2
2144,Sixteen Candles,1984,0,23686027,6500000,0,0,0,1,0,0,0,1,0,0,3.5,3.56626506,3.70411985,3.475728155,3.551724138,3.705882353,3.5,4.5,3.910714286,4.131313131,3.540540541,3.111111111,4,3.5
2145,Pretty in Pink,1986,0,40471663,NA,0,0,0,1,0,0,0,1,0,1,2.8,3.32,3.227272727,3.017699115,3.461538462,3.666666667,2.909090909,4,3.806451613,3.727272727,3.306122449,3.153846154,3.3,3.4
2146,St. Elmo's Fire,1985,0,37803872,NA,0,0,0,0,0,0,0,0,0,1,2,3.111111111,3.05785124,2.931034483,2.818181818,3.461538462,2.5,NA,3.291666667,3.295774648,3.090909091,3.25,2.5,4
2147,"The Clan of the Cave Bear,",1986,0,1953732,15000000,0,0,0,1,0,0,0,0,0,1,4,2.882352941,2.370967742,2.404761905,2.571428571,3,2.692307692,4,2.833333333,2.6,2.307692308,2.375,2,3.2
2148,House,1986,0,19444631,3000000,0,0,0,0,0,0,1,1,0,0,3.25,2.777777778,2.973333333,3,2.714285714,2.571428571,NA,5,3.166666667,2.090909091,3,3,NA,NA
2149,House II: The Second Story,1987,1,NA,NA,0,0,0,0,0,0,1,1,0,0,2,2.578947368,2.095238095,2.428571429,1.4,1.25,3,NA,3.5,2.2,NA,NA,NA,NA
2150,"The Gods Must Be Crazy,",1980,0,30031783,NA,0,0,0,0,0,0,0,1,0,0,3.7,3.5,3.669811321,3.759398496,3.979591837,3.790697674,4.263157895,3.666666667,3.678571429,3.610169492,3.909090909,3.65,3.928571429,3.5
2151,"The Gods Must Be Crazy II,",1989,1,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,3.285714286,2.971428571,3.347826087,3.090909091,2.857142857,3,NA,3.555555556,3,2,3.6,4,4
2152,Air Bud: Golden Receiver,1998,0,23144499,NA,0,0,0,1,1,0,0,1,0,0,2.714285714,1.090909091,1.428571429,2.363636364,1.25,3.5,3,3,1,3.2,2.6,NA,3.666666667,NA
2153,"The Avengers,",1998,0,23384939,60000000,1,1,0,1,0,1,0,0,0,0,1.8,1.914893617,2.023809524,1.931818182,2.227272727,2.333333333,1.666666667,1,1.642857143,2.0625,2.176470588,1.6,2,2
2154,How Stella Got Her Groove Back,1998,0,37672941,20000000,0,1,0,1,0,0,0,0,0,1,NA,1.933333333,2.916666667,2.2,3,2.6,2.5,3.5,3.4375,2.96969697,2.777777778,3,2.666666667,2.666666667
2155,"The Slums of Beverly Hills,",1998,0,5502773,NA,0,0,0,0,0,0,0,1,0,0,2,3.2,3.166666667,3.535714286,3.5,3,3,4.333333333,3.523809524,3.666666667,3.166666667,3.571428571,3.25,NA
2156,"Best Man, The (Il Testimone dello sposo)",1997,0,34102780,NA,0,0,0,0,0,0,0,1,0,1,NA,NA,3,NA,3,NA,NA,4,4,4,NA,4,NA,5
2157,"The Chambermaid on the Titanic,",1998,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,3,3,3.333333333,3.25,NA,NA,1,NA,3.8,NA,4,NA,NA
2158,"Henry: Portrait of a Serial Killer, Part 2",1996,1,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,1,2.916666667,4.5,NA,1,NA,NA,NA,1,NA,3,NA,NA
2159,Henry: Portrait of a Serial Killer,1990,0,NA,111000,0,0,0,0,0,0,1,0,0,0,3,3.24137931,3.528735632,3.828571429,3.307692308,3.333333333,2.5,1,3.714285714,3.4375,3.625,3.75,3.25,1
2160,Rosemary's Baby,1968,0,NA,2300000,0,0,0,0,0,0,1,0,0,0,3.428571429,3.745454545,3.882716049,3.752,4.035714286,3.96969697,3.75,3,3.416666667,3.875,3.808510638,3.692307692,3.958333333,3.533333333
2161,"The NeverEnding Story,",1984,0,20158808,27000000,0,0,0,0,1,0,0,0,0,0,3.416666667,3.852564103,3.306930693,3.4,3.724137931,3.538461538,3.25,3.833333333,4.133333333,3.753623188,3.583333333,3.5,3.6,3.333333333
2162,"The NeverEnding Story II: The Next Chapter,",1990,1,NA,36000000,0,0,0,1,1,0,0,0,0,0,2.25,2.224489796,2.15,2.733333333,2.888888889,2.666666667,2,3,2.12,2.727272727,3.333333333,3.5,3.5,NA
2163,Attack of the Killer Tomatoes!,1980,0,NA,NA,0,0,0,0,0,0,1,1,0,0,3,3.161290323,2.410714286,2.390243902,2.615384615,2.461538462,3.25,NA,2.666666667,2.133333333,3.333333333,2.333333333,3,4
2164,Surf Nazis Must Die,1987,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1.5,1.4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2165,Your Friends and Neighbors,1998,0,4714658,5000000,0,0,0,0,0,0,0,0,0,1,4,3.782608696,3.425,3.545454545,2.666666667,3,4,NA,2.75,2.928571429,3,3,NA,NA
2166,Return to Paradise,1998,0,8341087,NA,0,0,0,0,0,0,0,0,0,1,5,3.392857143,3.613636364,3.5,3.142857143,3,3.8,NA,3.666666667,3.615384615,3.166666667,4,3.5,NA
2167,Blade,1998,0,70087718,45000000,0,0,0,0,0,1,1,0,0,0,3.652173913,3.675531915,3.514950166,3.427272727,3.441176471,3,3,3.666666667,3.28125,3.181818182,3.15,3.076923077,3.6,2.5
2168,Dance with Me,1998,0,15923122,NA,0,0,0,0,0,0,0,0,0,1,NA,2.625,2.75,3.454545455,3,4.5,3,3,2.5,3.055555556,4,3.333333333,3.5,NA
2169,Dead Man on Campus,1998,0,15064946,14000000,0,0,0,1,0,0,0,1,0,0,2.5,2.907407407,2.483870968,2.666666667,3,1,NA,3,2.375,2.7,3,NA,1,NA
2170,Wrongfully Accused,1998,0,9623329,NA,0,0,0,0,0,1,0,1,0,0,3.333333333,2.466666667,2.075,3,3,2.833333333,2.4,1.5,2.333333333,3,3,3.333333333,NA,NA
2171,"Next Stop, Wonderland",1998,0,3395581,1000000,0,0,0,0,0,0,0,1,0,1,4,3.466666667,3.575,4.041666667,3.166666667,4,3.714285714,4,3.466666667,3.651162791,4.2,3.666666667,4,3.75
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",1998,0,907996,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,3,NA,NA,NA,3.5,NA,3,NA,NA,NA,NA
2173,"The Navigator: A Mediaeval Odyssey,",1988,0,1333379,NA,0,0,0,0,1,1,0,0,0,0,4,2.5,3.47826087,3.954545455,3.666666667,3.7,3,NA,3.5,3.25,3.555555556,4.333333333,4.666666667,NA
2174,Beetlejuice,1988,0,73707461,15000000,0,0,0,0,1,0,0,1,0,0,3.32,3.660869565,3.542797495,3.423963134,3.662162162,3.691176471,3.6,2.7,3.632911392,3.686666667,3.506493506,3.35483871,4,3.714285714
2175,D_j_ Vu,1997,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,2.666666667,4.5,4,5,3,NA,NA,4,4,4,4,NA
2176,Rope,1948,0,NA,1500000,0,0,0,1,0,0,1,0,0,0,4,4.222222222,4.186440678,3.657894737,3.5,3.75,3.666666667,3,3.8,4,3.5,3,3.5,4.5
2177,Family Plot,1976,0,NA,4490375,0,0,0,1,0,0,1,1,0,0,5,2,3.470588235,3,3.222222222,3.090909091,2.5,4,3.333333333,3.25,2.875,3.5,4,NA
2178,Frenzy,1972,0,NA,NA,0,0,0,0,0,0,1,0,0,0,3.5,4.25,3.703703704,3.611111111,3.384615385,3.571428571,4,NA,4,4,3.666666667,4,3,NA
2179,Topaz,1969,0,NA,4000000,0,0,0,1,0,0,1,0,0,0,NA,4,2.888888889,3.428571429,2.333333333,3.666666667,3.5,1,4,2.5,3,3,3,NA
2180,Torn Curtain,1966,0,NA,6000000,0,0,0,1,0,0,1,0,0,0,NA,NA,3.545454545,2.833333333,3.5,3.4,3,4,NA,3,3.166666667,2.5,3.6,NA
2181,Marnie,1964,0,NA,3000000,0,0,0,0,0,0,1,0,0,0,3,3.571428571,3.65,3.4,3.714285714,3.692307692,3.6,4,4.5,2.818181818,4,3.25,3.555555556,NA
2182,"The Wrong Man,",1956,0,NA,1200000,0,0,0,1,0,0,1,0,0,1,NA,3,3.739130435,3.384615385,3.333333333,4,3.142857143,NA,4.333333333,3.4,3.5,3,3.714285714,4
2183,"The Man Who Knew Too Much,",1956,0,NA,2500000,0,0,0,1,0,0,1,0,0,0,4,4.076923077,3.916666667,4.033333333,3.866666667,3.875,4.111111111,3.333333333,4,3.866666667,3.933333333,4,3.6,NA
2184,"The Trouble with Harry,",1955,0,NA,1200000,0,0,0,0,0,0,1,0,0,0,5,2.875,3.666666667,3.59375,3.416666667,3.333333333,3.7,4,4,3.727272727,3.5,3.5,3.909090909,4
2185,I Confess,1953,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,3.833333333,3.333333333,2.666666667,4,NA,NA,5,2,NA,NA,4.5,NA
2186,Strangers on a Train,1951,0,NA,1200000,0,0,0,1,0,0,1,0,0,0,4.125,4.394736842,4.260504202,4.164835165,4.333333333,4.393939394,4.2,3.75,4.230769231,4.657894737,4.275,4.230769231,4.444444444,4.777777778
2187,Stage Fright,1950,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,3.666666667,3.5,3,3.4,5,4,4,3.5,NA,NA,3.5,NA
2188,54,1998,0,16757163,13000000,0,0,0,0,0,0,0,0,0,1,3.125,2.780821918,2.694117647,2.947368421,2.777777778,2.666666667,3.2,2.333333333,2.631578947,2.555555556,3.6,4,2,NA
2189,I Married A Strange Person,1997,0,206272,250000,0,0,0,0,1,0,0,0,0,0,NA,4,3.583333333,4.5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
2190,Why Do Fools Fall In Love?,1998,0,12461773,NA,0,0,0,1,0,0,0,0,0,1,NA,2.363636364,2.916666667,3.4,4,3.5,3,NA,1.666666667,3,3.666666667,2.5,2,NA
2191,"Merry War, A",1997,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,2,2.25,NA,NA,4,NA,NA,NA,3.333333333,NA,NA,NA,3
2192,See the Sea (Regarde la mer),1997,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,1.5,3,5,NA,NA,NA,5,2,NA,NA,NA,NA
2193,Willow,1988,0,57269863,35000000,0,0,0,1,1,1,0,0,0,0,3.833333333,3.707317073,3.336879433,3.345794393,3.34375,3.5,3.5,4.166666667,3.846153846,3.896551724,3.2,3.588235294,3.2,2.5
2194,"The Untouchables,",1987,0,76270454,25000000,1,0,1,1,0,1,1,0,0,1,3.923076923,4.094936709,4.078886311,3.966480447,3.637931034,3.808823529,3.903225806,4,3.95,4.125,3.947368421,3.736842105,3.933333333,4.333333333
2195,Dirty Work,1998,0,10023282,13000000,0,0,0,1,0,0,0,1,0,0,3.272727273,3.357142857,2.666666667,2.428571429,4,NA,5,2.333333333,3,2.333333333,NA,NA,NA,NA
2196,Knock Off,1998,0,10319915,35000000,0,0,0,0,0,1,0,0,0,0,NA,3.2,2.153846154,2.4,3,2.5,2,NA,NA,NA,NA,NA,NA,NA
2197,Firelight,1997,0,785482,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,3,5,3.5,NA,5,NA,NA,4.5,5,4,NA,5
2198,Modulations,1998,0,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2200,Under Capricorn,1949,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,3,3,2,2,NA,2,NA,NA,NA,NA,NA
2201,"The Paradine Case,",1947,0,NA,4258000,0,0,0,0,0,0,0,0,0,1,NA,4,3.25,2.666666667,4,3,4,3,NA,NA,NA,NA,5,NA
2202,Lifeboat,1944,0,NA,1590000,0,0,0,1,0,1,1,0,0,1,4.333333333,4,4.024390244,3.9375,3.958333333,4.08,3.789473684,3.6,4,4.3,3.428571429,3.428571429,4.75,NA
2203,Shadow of a Doubt,1943,0,NA,NA,0,0,0,1,0,0,1,0,0,0,3.75,4.111111111,4.224137931,4.18,4.409090909,4.5,4,4.333333333,4.166666667,4.5,4.071428571,4.125,4.7,4.375
2204,Saboteur,1942,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,3.8,3.714285714,3.875,3.769230769,4.333333333,3.666666667,NA,4,3.833333333,4,3,4.666666667,NA
2205,Mr. & Mrs. Smith,1941,0,NA,NA,0,0,0,0,0,0,0,1,0,0,3.5,3.25,2,4,4,3.666666667,2,4,4,4.5,3.666666667,2.5,3.5,5
2206,Suspicion,1941,0,NA,1103000,0,0,0,0,0,0,1,0,0,0,5,3.4,3.945945946,3.869565217,3.846153846,3.733333333,3.545454545,4.666666667,4.666666667,4.25,4.15,4.4,4.5,4.428571429
2207,Jamaica Inn,1939,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,2,3,4,NA,3,4,NA,NA,NA,NA,NA,NA,1
2208,"The Lady Vanishes,",1938,0,NA,NA,0,0,0,0,0,0,1,1,0,1,3,4,4.214285714,4.033333333,4.277777778,4,4.375,5,4,4.533333333,4.105263158,4,4.583333333,4.5
2209,Young and Innocent,1937,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,4,3,3.5,3,3.666666667,NA,NA,4,NA,1,NA,NA,NA
2210,Sabotage,1936,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,3.6,3.75,4,3.714285714,4,4,3,3,3.25,3,NA,3,NA
2211,Secret Agent,1936,0,106606,NA,0,0,0,0,0,0,1,0,0,0,NA,1,4.2,3.25,4,4.666666667,4,NA,3,3,2,NA,NA,NA
2212,"The Man Who Knew Too Much,",1934,0,NA,2500000,0,0,0,0,0,0,1,0,0,0,4,3.583333333,3.823529412,3.869565217,3.888888889,4,3.5,NA,3.5,4.266666667,3.666666667,4,3,5
2213,Waltzes from Vienna,1933,0,NA,NA,0,0,0,0,1,0,0,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2214,Number Seventeen,1932,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2215,Rich and Strange,1932,0,NA,NA,0,0,0,0,0,0,0,1,0,1,NA,NA,3.333333333,3.5,4,2.666666667,4,NA,5,NA,NA,NA,NA,4
2217,Elstree Calling,1930,0,NA,NA,0,0,0,0,1,0,0,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2218,Juno and Paycock,1930,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2219,Murder!,1930,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,3,3.333333333,NA,4.333333333,NA,NA,4,3,1,NA,NA,NA
2221,Blackmail,1929,0,NA,NA,0,0,0,0,0,0,1,0,0,0,4,1,4,2.5,3,4.5,NA,NA,NA,2.5,NA,NA,NA,NA
2223,"The Farmer's Wife,",1928,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2226,"The Ring,",1927,0,129128133,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2227,"The Lodger,",1926,0,NA,17040,0,0,0,0,0,0,1,0,0,0,NA,1,3.666666667,3,3.333333333,4.5,NA,NA,4,4,2,4,4.333333333,NA
2231,Rounders,1998,0,22912409,12000000,1,0,0,0,0,0,1,0,0,1,3.875,3.701298701,3.702290076,3.621621622,3.416666667,3.733333333,3.4,3.666666667,3.3125,3.47826087,2.818181818,3.25,2.666666667,NA
2232,Cube,1997,0,501818,288350,0,0,0,0,0,1,1,0,0,0,4.6,3.5625,3.337078652,3.58974359,2.9,3.571428571,3.333333333,4,3.909090909,3.454545455,3.333333333,2,5,1
2233,Digging to China,1998,0,43961,NA,0,0,0,0,0,0,0,0,0,1,NA,2,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
2234,Let's Talk About Sex,1998,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,1.5,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2235,One Man's Hero,1999,0,240067,11350000,0,0,0,0,0,1,0,0,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2236,Simon Birch,1998,0,18253415,30000000,0,0,0,0,0,0,0,0,0,1,4,3.307692308,3.475409836,3.727272727,3.933333333,3.8,4.2,3.75,3.666666667,3.666666667,3.166666667,4.125,5,4
2237,Without Limits,1998,0,777423,25000000,0,0,0,0,0,0,0,0,0,1,4.5,3.857142857,2.857142857,3.571428571,4,4,3,NA,4.5,3.333333333,NA,4,4,NA
2238,Seven Beauties (Pasqualino Settebellezze),1976,0,NA,NA,0,0,0,0,0,0,0,1,0,1,1,5,3.777777778,3.875,3.933333333,4.230769231,4,NA,NA,4.5,3.142857143,3.8,2.5,4
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,0,598645,NA,0,0,0,0,0,0,0,1,0,1,4,3.25,3,3.869565217,4,4.222222222,3,4,2,3.5,4.222222222,3.25,2.857142857,3.5
2240,My Bodyguard,1980,0,22482952,NA,0,0,0,1,0,0,0,0,0,1,4,3.75,3.464285714,3.450980392,3.5,3.933333333,3.75,3.5,3.5,3.451612903,3.714285714,3.125,3.5,NA
2241,Class,1983,0,21667789,NA,0,0,0,0,0,0,0,1,0,0,NA,2.4,2.767857143,2.75862069,3.2,2.5,3,NA,2.5,3.055555556,2.5,2,3,NA
2242,"Grandview, U.S.A.",1984,0,4743119,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,2,3,NA,3,NA,NA,NA,2,NA,NA,NA,NA
2243,Broadcast News,1987,0,51249404,20000000,0,1,0,0,0,0,0,1,0,1,3,3.878787879,3.660287081,3.753424658,3.814814815,3.754385965,4,4.4,3.615384615,3.745098039,3.783783784,3.571428571,3.826086957,3.941176471
